13681,0,346,1231,0.030602,528.57,342,346,0.025625,0.050424,0.54965,0.050424,-0.041315,20
13681,0,6057,1529,0.0016846,32169,342,6057,0.0020135,0.029782,0.026178,-0.00034567,0.99948,50
13681,0,3151,1865,0.0014884,27699,342,3151,0.0016846,0.0075863,0.0071011,0.00051709,0.99865,51
13681,0,399,9283,1.075e-05,528.57,342,399,1.15e-05,0.13718,0.13741,2.1677e-05,0.99977,261
13681,0,2154,6773,0.0207,41335,342,2154,0.022545,0.056069,0.13256,0.049967,0.80635,26
13681,0,335,2595,0.00038693,42.274,342,335,0.00058094,0.084333,0.054216,-0.0016094,1.2554,81
13681,0,335,6770,0.00028854,7.0376,342,335,0.0002893,1.2005,1.6089,-0.016574,1.1185,119
13681,0,362,2019,2.0769e-05,65.192,342,362,2.2878e-05,0.13191,0.10113,3.5787e-05,1.0093,226
13681,0,342,752,0.0017641,32.251,342,342,0.0014191,0.014977,0.0075093,-0.018129,1.6584,55
13681,0,362,11631,7.884e-05,46.871,342,362,8.4672e-05,0.063022,0.059441,0.0003442,0.99561,167
13681,0,343,7664,0.00015386,37.308,342,343,0.00016934,0.011353,0.0082414,0.0002063,1.0516,139
13681,0,12731,12708,8.5661e-05,18798,342,12731,7.9779e-05,0.010371,0.010787,7.2652e-06,1.0001,171
13681,0,423,9523,0.00022651,528.57,342,423,0.00030487,0.082442,0.096068,-0.00093802,1.0085,124
13681,0,704,7966,1.6088e-05,376.92,342,704,1.5884e-05,0.030132,0.03082,-3.3128e-07,1,248
13681,0,343,11145,0.00020468,37.308,342,343,0.00020606,0.058831,0.3297,0.0064101,0.9661,108
13681,0,351,12013,0.0017101,528.57,342,351,0.0019013,0.020654,0.036497,0.0036089,0.72842,45
13681,0,343,13514,0.0002893,11.703,342,343,0.00022176,0.16073,0.22221,-0.0077797,1.3523,118
13681,0,334,8,0.00030487,4.5028,342,334,0.0004312,0.34067,0.14111,-0.0019324,0.97065,123
13681,0,4764,11825,6.6455e-06,26052,342,4764,5.9984e-06,0.039953,0.043686,1.1816e-06,0.99999,266
13681,0,3856,8369,2.018e-06,32169,342,3856,2.2478e-06,0.030101,0.026472,-1.3008e-07,1,334
13681,0,401,13524,0.046721,4362.9,342,401,0.075476,0.065379,0.078794,0.032841,0.88173,9
13681,0,344,7209,0.026299,102.17,342,344,0.028402,0.035469,0.054183,0.024596,0.73288,22
13681,0,474,6550,7.014e-06,376.92,342,474,7.5473e-06,0.015005,0.015057,-5.8035e-06,0.99991,279
13681,0,344,10945,0.066851,482.67,342,344,0.040777,0.0049975,0.0052912,0.12731,1.012,12
13681,0,769,3112,2.456e-05,376.92,342,769,2.1209e-05,0.015166,0.015035,5.6024e-06,0.99992,229
13681,0,372,6802,0.09817,376.92,342,372,0.10193,0.018034,0.017678,0.0052152,1.0174,7
13681,0,344,12302,1.0088e-05,65.192,342,344,9.7412e-06,0.11745,1.6962,8.1938e-06,0.9979,259
13681,0,11018,7847,7.6429e-06,37813,342,11018,8.0884e-06,0.020299,0.021995,5.0793e-07,0.99999,277
13681,0,374,11540,1.2414e-05,86.788,342,374,1.0816e-05,0.032408,0.12903,6.8528e-05,1.0003,254
13681,0,434,10084,4.2251e-06,376.92,342,434,4.3235e-06,0.0055132,0.0052356,-2.4188e-06,1,306
13681,0,389,8000,0.040777,51.867,342,389,0.074072,0.28226,0.21822,-0.14902,0.16956,11
13681,0,346,3368,0.00020177,103.3,342,346,0.00022226,0.27382,0.41488,0.00025417,1.0026,106
13681,0,14562,9096,3.0951e-05,34715,342,14562,2.4384e-05,0.019323,0.018195,3.0031e-06,1,211
13681,0,2702,1140,4.4443e-06,18340,342,2702,4.6466e-06,0.031779,0.026755,8.9433e-07,0.99999,293
13681,0,20426,8543,6.1386e-05,30762,342,20426,6.8571e-05,0.0051706,0.0044568,4.1942e-06,1,180
13681,0,359,9020,0.00036988,86.788,342,359,0.00045238,0.027601,0.058294,-0.0016094,0.93323,103
13681,0,485,9958,8.0884e-06,376.92,342,485,7.813e-06,0.0088479,0.0088773,9.5898e-07,1,276
13681,0,572,12154,1.2854e-05,376.92,342,572,1.3853e-05,0.0072612,0.0072015,-4.1024e-06,1,250
13681,0,855,13402,0.00090361,376.92,342,855,0.00066789,0.014649,0.014794,4.2933e-05,1.0009,97
13681,0,801,10492,7.3547e-05,373.69,342,801,7.5323e-05,0.11589,0.12449,1.7827e-05,1,178
13681,0,4462,7932,4.2945e-06,18798,342,4462,4.8797e-06,0.048365,0.051548,-7.5027e-07,1,310
13681,0,394,12663,0.041902,92.189,342,394,0.066851,0.046582,0.097782,-0.040507,0.74895,13
13681,0,707,7912,2.2624e-05,376.92,342,707,2.4144e-05,0.0067761,0.0067142,5.0164e-06,1.0001,233
13681,0,634,232,0.00045238,373.69,342,634,0.00039011,0.0015967,0.0016063,-0.00012299,0.99976,102
13681,0,8318,1649,1.15e-05,30762,342,8318,1.0088e-05,0.027745,0.024398,1.7034e-06,1,260
13681,0,883,11764,0.00013079,376.92,342,883,0.00015622,0.027254,0.027013,9.9115e-06,0.99998,154
13681,0,728,6604,0.00019608,376.92,342,728,0.00024142,0.017223,0.01773,0.0001283,0.99987,131
13681,0,2864,11519,0.0022376,22001,342,2864,0.0025788,0.0040167,0.0042761,-0.00044947,1.0014,48
13681,0,943,2855,2.7397e-06,10467,342,943,3.1398e-06,0.005557,0.0062835,1.2515e-07,1,329
13681,0,2764,7529,0.0021711,38411,342,2764,0.0019045,0.013014,0.013862,-0.0012563,1.0062,43
13681,0,4276,8586,0.00018829,29271,342,4276,0.00020498,0.0078999,0.0070145,-7.5791e-05,0.99964,113
13681,0,11904,437,0.00035769,40882,342,11904,0.00054833,0.014461,0.020005,-8.5873e-06,1.0001,90
13681,0,373,8378,0.0001169,65.192,342,373,0.00013763,0.04919,0.0456,0.00025014,1.0196,148
13681,0,342,4939,2.2855e-06,528.57,342,342,2.2644e-06,0.042565,0.079248,6.3566e-07,0.99997,341
13681,0,365,675,7.9166e-06,99.923,342,365,8.5542e-06,0.04843,0.027126,7.4556e-06,1.0003,268
13681,1,34200,6671,7.4342e-06,41165,342,34200,8.2003e-06,0.080597,0.23154,1.556e-06,1,272
13681,0,334,2623,2.2478e-06,482.67,342,334,2.3514e-06,0.011944,0.014707,2.3327e-07,0.99996,333
13681,0,353,1677,0.0013107,76.931,342,353,0.0013601,0.092871,0.11142,-0.0078575,1.086,62
13681,0,492,2800,7.0448e-06,376.92,342,492,8.8574e-06,0.005475,0.0054348,-2.1097e-06,1.0001,270
13681,0,591,1996,3.7186e-05,376.92,342,591,4.2007e-05,0.0092711,0.0091843,-1.4424e-06,0.99993,191
13681,0,384,2576,0.00054833,94.516,342,384,0.00049214,0.10598,0.1263,0.0026509,0.91626,89
13681,0,32117,581,3.2404e-05,39981,342,32117,2.9487e-05,0.0045702,0.0052365,-8.7197e-07,1,203
13681,0,9201,8651,1.4008e-05,29271,342,9201,1.3458e-05,0.0056379,0.0048638,-1.2329e-06,1,252
13681,0,1398,3839,2.0989e-05,6499,342,1398,2.0223e-05,0.00063024,0.00068189,1.4682e-05,0.99997,238
13681,0,352,7335,0.025625,101.18,342,352,0.037854,0.12116,0.1113,0.045995,1.0886,19
13681,0,498,9466,0.00040646,373.69,342,498,0.00037645,0.006938,0.0069709,2.0797e-05,0.9999,85
13681,0,436,6796,4.1557e-06,376.92,342,436,3.8924e-06,0.003321,0.0033315,3.6654e-07,0.99994,285
13681,0,25835,7295,0.00011836,39885,342,25835,0.00010859,0.0091332,0.0093978,-1.1035e-05,1,144
13681,0,425,6061,2.2878e-05,528.57,342,425,2.3022e-05,0.046884,0.038191,-6.9357e-06,1.0009,225
13681,0,377,1687,6.5768e-06,528.57,342,377,7.014e-06,0.00062397,0.0017686,8.3187e-06,0.99994,280
13681,0,349,6675,0.0010811,102.88,342,349,0.0014884,0.17261,0.87745,0.00074182,0.57184,52
13681,0,7547,11610,4.4145e-06,34715,342,7547,4.9425e-06,0.054311,0.069286,1.7269e-08,1,316
13681,0,362,11894,2.5936e-05,76.931,342,362,2.9016e-05,0.17059,0.41164,0.00036661,0.97421,200
13681,0,337,3679,2.6461e-06,528.57,342,337,2.2916e-06,0.23309,0.32373,2.0299e-06,0.99996,336
13681,0,2513,2837,1.7326e-05,12802,342,2513,2.0769e-05,0.040826,0.038642,-7.6346e-06,1,227
13681,0,344,7688,7.1918e-05,37.308,342,344,6.5946e-05,0.082824,0.058294,0.00033354,1.0313,182
13681,0,5253,8712,4.6699e-06,30762,342,5253,5.6903e-06,0.025616,0.022423,3.6288e-07,0.99999,283
13681,0,925,5674,5.4798e-05,376.92,342,925,4.5494e-05,0.01279,0.012455,4.4846e-06,0.99993,195
13681,0,4260,2802,2.2644e-06,39366,342,4260,2.4226e-06,0.073011,0.13825,-1.4585e-07,1,340
13681,0,2256,12894,0.00034198,14843,342,2256,0.00035769,0.037163,0.040093,0.00012848,0.99986,91
13681,0,438,1117,9.7574e-05,528.57,342,438,0.00013274,0.037284,1.3327,5.7086e-05,0.99711,158
13681,0,319,1438,3.7776e-06,376.92,342,319,4.4145e-06,0.0078831,0.0078214,-1.8702e-06,0.99999,317
13681,0,3815,1932,0.00022226,30762,342,3815,0.00028464,0.0051079,0.0044027,-0.00012971,1.0002,105
13681,0,395,2264,9.2898e-05,86.788,342,395,0.0001282,0.086284,0.082968,-0.00040209,0.98687,174
13681,0,378,8444,4.5494e-05,69.296,342,378,3.5408e-05,0.17094,0.11363,0.00016162,1.0016,194
13681,0,454,7801,0.00011494,528.57,342,454,0.00011836,0.13398,0.13792,0.00015008,0.99864,145
13681,0,819,708,0.0094214,12802,342,819,0.0097553,0.017823,0.016715,0.011044,1.0058,32
13681,0,19946,12659,5.8706e-05,35986,342,19946,5.6646e-05,0.00045959,0.00047024,1.8139e-06,0.99996,188
13681,0,2009,9905,3.1756e-05,8623.5,342,2009,3.6291e-05,0.009534,0.0098093,5.5506e-06,0.99989,207
13681,0,342,10029,3.8402e-06,12.94,342,342,4.0659e-06,0.60804,0.36201,3.0839e-05,0.99989,287
13681,0,936,862,0.00012333,376.92,342,936,8.5661e-05,0.013111,0.012973,4.5961e-05,0.9999,172
13681,0,13368,11694,0.00019379,33488,342,13368,0.00019861,0.045418,0.068737,-1.9888e-05,0.99993,127
13681,0,335,12698,4.1685e-06,47.132,342,335,4.4443e-06,0.34444,0.56167,0.00011666,1.0095,294
13681,0,344,13377,0.075476,102.17,342,344,0.09817,0.083554,0.1105,0.026863,-0.24369,8
13681,0,411,11671,1.3853e-05,528.57,342,411,1.6088e-05,0.01348,0.031445,-3.1388e-05,0.99997,249
13681,0,2032,10673,0.00013217,6499,342,2032,0.00012328,0.0068388,0.0074546,-8.9724e-05,1.0001,151
13681,0,335,6975,0.032025,103.3,342,335,0.04148,0.072606,0.089065,0.41651,0.4303,15
13681,0,478,2413,5.3199e-05,528.57,342,478,5.4798e-05,0.043435,0.072497,4.8753e-05,1.0001,196
13681,0,346,5415,8.5067e-06,80.439,342,346,9.6759e-06,0.011327,0.10679,0.00014757,0.98742,257
13681,0,350,1820,0.0010112,56.333,342,350,0.0010151,0.22694,0.080146,0.031829,0.77636,71
