1.0714,1.1786,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1.1071,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1.1071,1.0714,1.1071,1.0714,1.0714,1.1071,1.1429,1.0714,1.0714,1.0714,1,1
1.0714,1.1786,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1.1071,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1.1071,1.0714,1.1071,1.0714,1.0714,1.1071,1.1429,1.0714,1.0714,1.0714,1,1
1.0714,1.1786,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1.1071,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1.1071,1.0714,1.1071,1.0714,1.0714,1.1071,1.1429,1.0714,1.0714,1.0714,1,1
1.0714,1.1786,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1.1071,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1.1071,1.0714,1.1071,1.0714,1.0714,1.1071,1.1429,1.0714,1.0714,1.0714,1,1
1.0714,1.1786,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1.1071,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1.1071,1.0714,1.1071,1.0714,1.0714,1.1071,1.1429,1.0714,1.0714,1.0714,1,1
1.0714,1.1786,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1.1071,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1.1071,1.0714,1.1071,1.0714,1.0714,1.1071,1.1429,1.0714,1.0714,1.0714,1,1
1.0714,1.1786,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1.1071,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1.1071,1.0714,1.1071,1.0714,1.0714,1.1071,1,1.0714,1.0714,1.0714,1,1
1.0714,1.1786,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1.1071,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1.1071,1.0714,1.1071,1.0714,1.0714,1.1071,1,1.0714,1.0714,1.0714,1,1
1.0714,1.1786,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1.1071,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1.1071,1.0714,1.1071,1.0714,1.0714,1.1071,1,1.0714,1.0714,1.0714,1,1
1.0714,1.1786,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1.1071,1.0714,1.1071,1.0714,1.0714,1.1071,1,1.0714,1.0714,1.0714,1,1
1.0714,1.1786,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1.1071,1.0714,1.1071,1.0714,1.0714,1.1071,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1.1071,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1.1071,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1.1071,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1.1071,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1.1071,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1.1071,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1.1071,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1.1071,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1.1071,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1.1071,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1.1071,1.0357,1.1071,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1.1071,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1.1071,1.0357,1,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1.1071,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1,1,1.0714,1.0714,1.0714,1,1
1.0714,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1,1,1.0714,1.0714,1.0714,1,1
1,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1.1071,1.0714,1.0714,1,1,1.0714,1.0714,1.0714,1,1
1,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1.1071,1.0714,1,1,1,1.0714,1.0714,1.0714,1,1
1,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1.1071,1.0714,1,1,1,1.0714,1.0714,1.0714,1,1
1,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1,1.0714,1,1,1,1.0714,1.0714,1.0714,1,1
1,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1,1.0714,1,1,1,1.0714,1.0714,1.0714,1,1
1,1,1,1.0714,1.0714,1,1.0714,1.0714,1.0714,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1,1.0714,1,1,1,1.0714,1.0714,1.0714,1,1
1,1,1,1.0714,1.0714,1,1.0714,1.0714,1,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1,1.0714,1,1,1,1.0714,1.0714,1.0714,1,1
1,1,1,1.0714,1.0714,1,1.0714,1.0714,1,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1,1.0714,1,1,1,1.0714,1.0714,1.0714,1,1
1,1,1,1.0714,1.0714,1,1.0714,1.0714,1,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1,1.0714,1,1,1,1.0714,1.0714,1.0714,1,1
1,1,1,1.0714,1.0714,1,1.0714,1.0714,1,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1,1.0714,1,1,1,1.0714,1.0714,1.0714,1,1
1,1,1,1.0714,1.0714,1,1.0714,1.0714,1,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1,1.0714,1,1,1,1.0714,1.0714,1.0714,1,1
1,1,1,1.0714,1.0714,1,1.0714,1.0714,1,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1,1.0714,1,1,1,1.0714,1.0714,1.0714,1,1
1,1,1,1.0714,1.0714,1,1.0714,1,1,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1,1.0714,1,1,1,1.0714,1.0714,1.0714,1,1
1,1,1,1.0714,1.0714,1,1.0714,1,1,1,1.0714,1,1.0357,1,1.0714,1.0714,1,1.0714,1,1.0714,1,1,1,1.0714,1.0714,1.0714,1,1
