11948,0,110,0.0026821,438,34901
11948,0,110,0.0026821,438,1960
11948,0,110,0.0026821,438,9775
11948,0,110,0.0026821,438,931
11948,0,110,0.0026821,438,994
11948,0,110,0.0026821,438,4272
11948,0,110,0.0026821,438,1304
11948,1,110,0.0026821,438,43800
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,7771
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,24044
11948,0,110,0.0026821,438,6203
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,1666
11948,1,110,0.0026821,438,43800
11948,1,110,0.0026821,438,43800
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,4026
11948,0,110,0.0026821,438,1727
11948,0,110,0.0026821,438,453
11948,0,110,0.0026821,438,1355
11948,0,110,0.0026821,438,606
11948,0,110,0.0026821,438,3601
11948,0,110,0.0026821,438,1299
11948,0,110,0.0026821,438,42703
11948,0,110,0.0026821,438,798
11948,0,110,0.0026821,438,5614
11948,0,110,0.0026821,438,777
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,1285
11948,1,110,0.0026821,438,43800
11948,1,110,0.0026821,438,43800
11948,1,110,0.0026821,438,43800
11948,1,110,0.0026821,438,43800
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,1157
11948,0,110,0.0026821,438,2753
11948,0,110,0.0026821,438,871
11948,0,110,0.0026821,438,26603
11948,1,110,0.0026821,438,43800
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,11882
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,23547
11948,0,110,0.0026821,438,1486
11948,0,110,0.0026821,438,11204
11948,0,110,0.0026821,438,2812
11948,0,110,0.0026821,438,1434
11948,1,110,0.0026821,438,43800
11948,1,110,0.0026821,438,43800
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,6124
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,3966
11948,0,110,0.0026821,438,15065
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,5199
11948,0,110,0.0026821,438,1864
11948,1,110,0.0026821,438,43800
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,1290
11948,0,110,0.0026821,438,1017
11948,1,110,0.0026821,438,43800
11948,1,110,0.0026821,438,43800
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,9702
11948,0,110,0.0026821,438,1860
11948,1,110,0.0026821,438,43800
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,2621
11948,0,110,0.0026821,438,41233
11948,0,110,0.0026821,438,4790
11948,0,110,0.0026821,438,3513
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,1681
11948,1,110,0.0026821,438,43800
11948,1,110,0.0026821,438,43800
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,27056
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,3895
11948,1,110,0.0026821,438,43800
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,1758
11948,0,110,0.0026821,438,2311
11948,0,110,0.0026821,438,3464
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,2925
11948,0,110,0.0026821,438,7649
11948,0,110,0.0026821,438,9932
11948,0,110,0.0026821,438,473
11948,0,110,0.0026821,438,2230
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,1655
11948,1,110,0.0026821,438,43800
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,640
11948,1,110,0.0026821,438,43800
11948,0,110,0.0026821,438,1056
