2.1792e+05,0,2939,21080,6.2718e-07,54262,5877,7466,6.8507e-07,5.4891e-06,5.4885e-06
2.1792e+05,0,2939,1.7829e+05,6.2718e-07,1.3166e+06,5877,28067,6.8507e-07,6.7409e-05,6.5788e-05
2.1792e+05,0,2939,1.7816e+05,6.2718e-07,7.6137e+06,5877,86067,6.8507e-07,8.446e-05,8.1739e-05
2.1792e+05,0,2939,1.5743e+05,6.2718e-07,1.106e+06,5877,25683,6.8507e-07,0.00016461,0.00016355
2.1792e+05,0,2939,32658,6.2718e-07,4.5181e+05,5877,17876,6.8507e-07,7.8875e-05,7.5131e-05
2.1792e+05,0,2939,1.4374e+05,6.2718e-07,33474,5877,6894,6.8507e-07,7.1494e-05,7.1308e-05
2.1792e+05,0,2939,1.1301e+05,6.2718e-07,1.302e+06,5877,27703,6.8507e-07,8.5316e-06,8.6828e-06
2.1792e+05,0,2939,2.1202e+05,6.2718e-07,12924,5877,5950,6.8507e-07,0.00046155,0.00046221
2.1792e+05,0,2939,1.4142e+05,6.2718e-07,2.8689e+05,5877,12683,6.8507e-07,0.00019294,0.00019436
2.1792e+05,0,2939,1.744e+05,6.2718e-07,7.6251e+05,5877,20167,6.8507e-07,0.00043665,0.00037843
2.1792e+05,0,2939,98887,6.2718e-07,1.7758e+06,5877,34064,6.8507e-07,0.00036562,0.00032248
2.1792e+05,0,2939,94222,6.2718e-07,1.663e+05,5877,10547,6.8507e-07,5.1261e-05,4.9317e-05
2.1792e+05,0,2939,1.7984e+05,6.2718e-07,4.4726e+05,5877,7306,6.8507e-07,0.00018876,0.00018909
2.1792e+05,0,2939,18189,6.2718e-07,1.3135e+06,5877,29392,6.8507e-07,0.00010298,9.9869e-05
2.1792e+05,0,2939,29019,6.2718e-07,7.8735e+05,5877,21197,6.8507e-07,6.1294e-06,6.1344e-06
2.1792e+05,0,2939,37782,6.2718e-07,53841,5877,7124,6.8507e-07,0.00016783,0.00015288
2.1792e+05,0,2939,85187,6.2718e-07,574.67,5877,5832,6.8507e-07,0.00052603,0.00052458
2.1792e+05,0,2939,1.8116e+05,6.2718e-07,25874,5877,6167,6.8507e-07,8.8858e-05,8.8635e-05
2.1792e+05,0,2939,1.7505e+05,6.2718e-07,3.0424e+06,5877,57548,6.8507e-07,2.0772e-05,2.0073e-05
2.1792e+05,0,2939,13177,6.2718e-07,4.2288e+05,5877,12967,6.8507e-07,4.4902e-05,4.6194e-05
