52329,0,183,28515,0.00053148,5.5365e+05,365,1206,0.00053695,0.0027708,0.027312
52329,0,183,35909,0.00053148,1.0215e+06,365,1418,0.00053695,0.0052697,0.017468
52329,0,183,46762,0.00053148,6.7549e+05,365,1246,0.00053695,0.006157,0.016342
52329,0,183,2868,0.00053148,8.2717e+06,365,6468,0.00053695,8.3953e-05,8.4956e-05
52329,0,183,15890,0.00053148,1.443e+07,365,12468,0.00053695,0.00064892,0.00065931
52329,0,183,2417,0.00053148,7.4147e+06,365,4310,0.00053695,0.0065208,0.017419
52329,0,183,10228,0.00053148,1.7136e+07,365,14480,0.00053695,0.0018137,0.0018252
52329,0,183,37681,0.00053148,4.137e+06,365,3829,0.00053695,0.0002175,0.00021852
52329,0,183,37763,0.00053148,8.5199e+05,365,1068,0.00053695,0.021225,0.0066082
52329,0,183,45927,0.00053148,6.9493e+05,365,1272,0.00053695,0.0032718,0.085461
52329,0,183,30473,0.00053148,7.432e+05,365,1458,0.00053695,0.022694,0.039121
52329,1,183,3699,0.00053148,2.0894e+08,365,36500,0.00053695,0.00016689,0.00016771
52329,0,183,48276,0.00053148,1.6018e+07,365,5378,0.00053695,0.0033657,0.0033253
52329,0,183,41873,0.00053148,6.1187e+06,365,4965,0.00053695,2.443e-05,2.4156e-05
52329,0,183,14960,0.00053148,6.3467e+06,365,4482,0.00053695,0.0026715,0.00267
52329,0,183,28442,0.00053148,1.159e+06,365,1612,0.00053695,0.013596,0.011363
52329,0,183,51517,0.00053148,6.3935e+06,365,6078,0.00053695,0.00050296,0.00049851
52329,0,183,37439,0.00053148,1.3363e+06,365,1626,0.00053695,0.0072925,0.010429
52329,0,183,43888,0.00053148,3.1324e+06,365,3771,0.00053695,0.00015264,0.0001519
52329,0,183,22664,0.00053148,5.7515e+06,365,5505,0.00053695,0.00075616,0.00076964
52329,0,183,24618,0.00053148,4.2685e+05,365,1102,0.00053695,0.0030068,0.026139
52329,0,183,29330,0.00053148,6.6675e+06,365,6009,0.00053695,0.00052715,0.00051357
52329,0,183,14076,0.00053148,4.7991e+06,365,3658,0.00053695,0.0048188,0.0025662
52329,0,183,39179,0.00053148,2.7686e+06,365,2354,0.00053695,0.0004441,0.00045356
52329,0,183,26356,0.00053148,7.4815e+05,365,1309,0.00053695,0.0039484,0.012398
52329,0,183,33831,0.00053148,1.6102e+06,365,1827,0.00053695,0.001263,0.0013011
52329,0,183,16097,0.00053148,2.2167e+06,365,2216,0.00053695,0.0024498,0.0025166
52329,0,183,7256,0.00053148,6.0823e+06,365,5099,0.00053695,9.5587e-05,9.5142e-05
52329,0,183,24873,0.00053148,1.1362e+07,365,8784,0.00053695,5.5809e-05,5.6321e-05
52329,0,183,18957,0.00053148,1.3113e+06,365,1715,0.00053695,0.0020741,0.0069951
52329,0,183,41218,0.00053148,2.1235e+07,365,17595,0.00053695,2.8446e-05,2.8781e-05
52329,0,183,40808,0.00053148,1.0451e+07,365,7640,0.00053695,0.0001867,0.00019023
52329,0,183,34962,0.00053148,2.9244e+06,365,2776,0.00053695,0.00024455,0.00024558
52329,0,183,6982,0.00053148,3.0628e+06,365,2701,0.00053695,0.000655,0.015352
52329,0,183,1128,0.00053148,1.1349e+07,365,8411,0.00053695,0.00032395,0.00032962
52329,0,183,29277,0.00053148,5.4627e+05,365,1276,0.00053695,0.0020399,0.011201
52329,0,183,15731,0.00053148,1.5508e+06,365,1913,0.00053695,0.0072808,0.0069405
52329,0,183,49124,0.00053148,1.9795e+07,365,1818,0.00053695,0.0026309,0.0074417
52329,0,183,51293,0.00053148,1.0767e+06,365,1523,0.00053695,0.0044571,0.0036554
52329,0,183,14988,0.00053148,1.0334e+07,365,6681,0.00053695,0.00066501,0.00066347
52329,0,183,41875,0.00053148,1.9765e+06,365,2179,0.00053695,0.0026207,0.0017178
52329,0,183,46856,0.00053148,1.4848e+06,365,1967,0.00053695,0.00016348,0.00036
52329,0,183,31243,0.00053148,1.0258e+07,365,1111,0.00053695,0.0023551,0.001243
52329,0,183,46222,0.00053148,8.6004e+06,365,5571,0.00053695,0.0012904,0.001256
52329,0,183,49344,0.00053148,5.2351e+06,365,5013,0.00053695,0.000794,0.00080236
52329,0,183,28713,0.00053148,2.1327e+06,365,2224,0.00053695,0.006171,0.0086428
52329,0,183,38083,0.00053148,6.4487e+05,365,1206,0.00053695,0.013428,0.010312
52329,0,183,30155,0.00053148,9.1891e+06,365,8709,0.00053695,0.00029789,0.00030257
52329,0,183,1352,0.00053148,3.5164e+06,365,3438,0.00053695,0.0012547,0.00037546
52329,0,183,23345,0.00053148,2.3718e+06,365,2584,0.00053695,0.0016718,0.00092522
52329,0,183,33789,0.00053148,1.6101e+06,365,1826,0.00053695,0.0011327,0.00082945
52329,0,183,27248,0.00053148,4.1365e+06,365,3388,0.00053695,0.00011213,0.00011239
52329,0,183,19464,0.00053148,1.3107e+06,365,1718,0.00053695,0.0094811,0.0040787
52329,0,183,48990,0.00053148,1.7633e+07,365,11734,0.00053695,0.0002294,0.00023009
52329,0,183,43364,0.00053148,8.9485e+05,365,1585,0.00053695,0.0027489,0.0042543
52329,0,183,44386,0.00053148,3.9417e+06,365,3718,0.00053695,0.00042397,0.00042692
52329,0,183,19474,0.00053148,6.8526e+06,365,5974,0.00053695,0.00067753,0.00068389
52329,0,183,31007,0.00053148,4.8542e+06,365,4685,0.00053695,0.0021175,0.0021154
52329,0,183,45610,0.00053148,4.4947e+06,365,3951,0.00053695,0.0021238,0.0021552
52329,0,183,48795,0.00053148,1.2686e+06,365,1932,0.00053695,0.0015857,0.0018459
52329,0,183,34940,0.00053148,2.8859e+06,365,2707,0.00053695,0.00036185,0.00036207
52329,0,183,10808,0.00053148,2.2034e+07,365,14875,0.00053695,0.00089299,0.00089731
52329,0,183,34175,0.00053148,8.6434e+05,365,1250,0.00053695,0.0017697,0.012843
52329,0,183,3766,0.00053148,2.3767e+06,365,2564,0.00053695,0.0018018,0.0096877
52329,0,183,21258,0.00053148,1.5273e+06,365,1656,0.00053695,0.011942,0.0077692
52329,0,183,34857,0.00053148,7.0917e+05,365,1020,0.00053695,0.011469,0.015652
52329,0,183,48800,0.00053148,1.1982e+06,365,1656,0.00053695,0.0013191,0.0058596
52329,0,183,42382,0.00053148,1.0164e+06,365,1522,0.00053695,0.0026062,0.080618
52329,0,183,25323,0.00053148,7.1025e+06,365,6310,0.00053695,6.0153e-06,6.1089e-06
52329,0,183,39548,0.00053148,2.4691e+06,365,2065,0.00053695,0.0015861,0.0080029
52329,0,183,21795,0.00053148,1.8089e+06,365,2247,0.00053695,0.011086,0.12736
52329,0,183,50784,0.00053148,4.4479e+05,365,1123,0.00053695,0.0009959,0.0054518
52329,0,183,51629,0.00053148,1.72e+06,365,1728,0.00053695,0.0012011,0.00080939
52329,0,183,45157,0.00053148,2.6389e+06,365,2654,0.00053695,0.0055426,0.023343
52329,0,183,20322,0.00053148,1.7722e+06,365,2267,0.00053695,7.1695e-05,0.00035926
52329,0,183,23763,0.00053148,8.3035e+05,365,1389,0.00053695,0.00531,0.0027415
52329,0,183,12891,0.00053148,1.0999e+07,365,8247,0.00053695,0.00076666,0.00077154
52329,0,183,40988,0.00053148,7.4361e+06,365,6095,0.00053695,0.00030881,0.00031656
52329,0,183,46130,0.00053148,1.2057e+06,365,1488,0.00053695,0.0084148,0.016131
52329,0,183,47742,0.00053148,1.2844e+06,365,1714,0.00053695,0.0038861,0.0030651
52329,0,183,29170,0.00053148,4.6167e+05,365,912,0.00053695,0.01924,0.0056902
52329,0,183,31290,0.00053148,3.5136e+06,365,3579,0.00053695,0.00055507,0.00057278
52329,0,183,7779,0.00053148,9.8008e+05,365,1550,0.00053695,0.0068079,0.097589
52329,0,183,47007,0.00053148,1.6284e+06,365,1875,0.00053695,0.0026275,0.0068614
52329,0,183,23531,0.00053148,1.0884e+06,365,1662,0.00053695,0.0041294,0.0077499
52329,0,183,10746,0.00053148,7.5239e+05,365,1120,0.00053695,0.011728,0.0040083
52329,0,183,47001,0.00053148,9.7805e+05,365,1631,0.00053695,0.0023665,0.0061879
52329,0,183,39839,0.00053148,3.0043e+06,365,2832,0.00053695,0.011071,0.0048642
52329,0,183,46102,0.00053148,3.4155e+06,365,3019,0.00053695,0.00087291,0.00087038
52329,0,183,14886,0.00053148,3.0652e+06,365,1604,0.00053695,0.0012935,0.0012768
52329,0,183,35169,0.00053148,2.0842e+06,365,2353,0.00053695,0.0051778,0.0040105
