18000,0,2102,11118,2.3862e-05,61.359,8408,16520,2.2486e-05,8.7959e-05,9.1803e-05
18000,0,2102,15470,2.3862e-05,47.556,8408,14797,2.2486e-05,9.5703e-05,9.6823e-05
18000,0,2102,14498,2.3862e-05,55.896,8408,15512,2.2486e-05,0.00016023,0.00016585
18000,0,2102,10380,2.3862e-05,68.174,8408,17358,2.2486e-05,0.00016169,0.00016816
18000,0,2102,3292,2.3862e-05,74.32,8408,18127,2.2486e-05,0.00029242,0.00026541
18000,0,2102,4318,2.3862e-05,27.345,8408,12025,2.2486e-05,0.0002348,0.0002198
18000,0,2102,15952,2.3862e-05,59.127,8408,16012,2.2486e-05,0.00029709,0.00026915
18000,0,2102,516,2.3862e-05,72.194,8408,17870,2.2486e-05,5.5065e-06,5.5427e-06
18000,0,2102,8815,2.3862e-05,47.864,8408,14257,2.2486e-05,0.00024901,0.00022986
18000,0,2102,3022,2.3862e-05,44.425,8408,14366,2.2486e-05,0.0003173,0.00028652
18000,0,2102,17607,2.3862e-05,49.724,8408,14669,2.2486e-05,0.00013421,0.00013954
18000,0,2102,12821,2.3862e-05,41.842,8408,13741,2.2486e-05,0.00012994,0.00013702
18000,0,2102,9003,2.3862e-05,56.865,8408,15933,2.2486e-05,0.00024394,0.00026869
18000,0,2102,8474,2.3862e-05,36.179,8408,13551,2.2486e-05,0.00015415,0.00016162
18000,0,2102,1073,2.3862e-05,45.604,8408,15104,2.2486e-05,0.00015284,0.00015932
18000,0,2102,12266,2.3862e-05,50.479,8408,14521,2.2486e-05,0.00012496,0.00013062
18000,0,2102,764,2.3862e-05,63.532,8408,16723,2.2486e-05,0.00012491,0.00012932
18000,0,2102,1285,2.3862e-05,42.12,8408,13979,2.2486e-05,0.00014317,0.00013746
18000,0,2102,9381,2.3862e-05,71.353,8408,17606,2.2486e-05,4.8122e-05,4.8963e-05
18000,0,2102,1740,2.3862e-05,40.056,8408,14075,2.2486e-05,0.00019581,0.00021194
18000,0,2102,14711,2.3862e-05,25.524,8408,11635,2.2486e-05,0.00010256,0.00010389
18000,0,2102,14699,2.3862e-05,51.208,8408,15415,2.2486e-05,0.00018343,0.00019261
18000,0,2102,12989,2.3862e-05,77.378,8408,18310,2.2486e-05,6.6488e-05,6.7556e-05
18000,0,2102,2695,2.3862e-05,59.368,8408,16461,2.2486e-05,0.0002637,0.00024265
18000,0,2102,11858,2.3862e-05,33.772,8408,13028,2.2486e-05,0.00016605,0.0001736
18000,0,2102,9322,2.3862e-05,67.442,8408,17069,2.2486e-05,9.6475e-05,9.4301e-05
18000,0,2102,17489,2.3862e-05,21.624,8408,11222,2.2486e-05,0.00012934,0.00013377
18000,0,2102,11665,2.3862e-05,75.381,8408,17986,2.2486e-05,0.00012533,0.00012191
18000,0,2102,14384,2.3862e-05,7.8433,8408,9997,2.2486e-05,0.0001328,0.00013713
18000,0,2102,8156,2.3862e-05,66.778,8408,17262,2.2486e-05,0.00011737,0.00012109
18000,0,2102,7771,2.3862e-05,51.651,8408,15377,2.2486e-05,0.00014138,0.00013575
18000,0,2102,14831,2.3862e-05,48.825,8408,14906,2.2486e-05,6.537e-05,6.6611e-05
18000,0,2102,1500,2.3862e-05,54.52,8408,15945,2.2486e-05,0.00019584,0.00021184
18000,0,2102,2393,2.3862e-05,43.65,8408,13755,2.2486e-05,0.00013005,0.00013797
18000,0,2102,3116,2.3862e-05,34.312,8408,13040,2.2486e-05,0.00013336,0.00013799
18000,0,2102,7024,2.3862e-05,66.03,8408,17129,2.2486e-05,0.00022978,0.00021138
18000,0,2102,14935,2.3862e-05,28.479,8408,11799,2.2486e-05,0.000252,0.00023366
18000,0,2102,14431,2.3862e-05,32.101,8408,12630,2.2486e-05,0.00018453,0.00017483
18000,0,2102,1087,2.3862e-05,67.278,8408,17123,2.2486e-05,0.00016669,0.00015734
18000,0,2102,7172,2.3862e-05,63.065,8408,16847,2.2486e-05,0.00014193,0.00014543
18000,0,2102,9463,2.3862e-05,39.429,8408,13373,2.2486e-05,0.00025737,0.00023713
