52329,0,91,28515,0.0016711,5.5365e+05,365,779,0.0009419,0.022713,0.0976,-0.022713,0.21
52329,0,91,35909,0.0016711,1.0215e+06,365,969,0.0009419,0.0030424,0.02922,-0.0030424,0.10108
52329,0,91,46762,0.0016711,6.7549e+05,365,863,0.0009419,0.019368,0.051542,0.019368,-0.3564
52329,0,91,2868,0.0016711,8.2717e+06,365,3201,0.0009419,0.0011077,0.0011329,-0.0011077,0.97658
52329,0,91,15890,0.0016711,1.443e+07,365,5077,0.0009419,0.00156,0.0016196,0.00156,0.96475
52329,0,91,2417,0.0016711,7.4147e+06,365,2123,0.0009419,0.031527,0.04723,-0.031527,0.636
52329,0,91,10228,0.0016711,1.7136e+07,365,6309,0.0009419,0.0016474,0.0018677,-0.0016474,0.88043
52329,0,91,37681,0.0016711,4.137e+06,365,2204,0.0009419,0.0015464,0.0015526,-0.0015464,0.99447
52329,0,91,37763,0.0016711,8.5199e+05,365,701,0.0009419,0.027964,0.010665,-0.027964,-2.65
52329,0,91,45927,0.0016711,6.9493e+05,365,869,0.0009419,0.12477,0.28153,-0.12477,-0.56797
52329,0,91,30473,0.0016711,7.432e+05,365,916,0.0009419,0.19152,0.163,-0.19152,-1.3665
52329,1,91,3699,0.0016711,2.0894e+08,365,36500,0.0009419,0.0016246,0.0016195,-0.0016246,1.0015
52329,0,91,48276,0.0016711,1.6018e+07,365,2935,0.0009419,0.025617,0.025717,0.025617,1.0217
52329,0,91,41873,0.0016711,6.1187e+06,365,2719,0.0009419,0.002329,0.0022716,0.002329,1.0276
52329,0,91,14960,0.0016711,6.3467e+06,365,2086,0.0009419,0.0063028,0.0058966,0.0063028,1.0752
52329,0,91,28442,0.0016711,1.159e+06,365,1031,0.0009419,0.0012372,0.013774,0.0012372,0.091059
52329,0,91,51517,0.0016711,6.3935e+06,365,2815,0.0009419,0.0020908,0.002068,0.0020908,1.0131
52329,0,91,37439,0.0016711,1.3363e+06,365,1089,0.0009419,0.00011568,0.00042195,-0.00011568,-0.27428
52329,0,91,43888,0.0016711,3.1324e+06,365,1807,0.0009419,0.002614,0.0026878,0.002614,0.97517
52329,0,91,22664,0.0016711,5.7515e+06,365,2626,0.0009419,0.0030734,0.0031613,0.0030734,0.97527
52329,0,91,24618,0.0016711,4.2685e+05,365,699,0.0009419,0.0020033,0.014453,0.0020033,0.14061
52329,0,91,29330,0.0016711,6.6675e+06,365,2864,0.0009419,0.0063242,0.0060618,0.0063242,1.0496
52329,0,91,14076,0.0016711,4.7991e+06,365,2007,0.0009419,0.018589,0.018306,-0.018589,-1.034
52329,0,91,39179,0.0016711,2.7686e+06,365,1487,0.0009419,0.0079561,0.0078927,-0.0079561,1.0001
52329,0,91,26356,0.0016711,7.4815e+05,365,850,0.0009419,0.0058521,0.049981,0.0058521,0.12294
52329,0,91,33831,0.0016711,1.6102e+06,365,1191,0.0009419,0.00689,0.0053465,0.00689,1.2956
52329,0,91,16097,0.0016711,2.2167e+06,365,1394,0.0009419,0.011672,0.0058318,0.011672,-1.9898
52329,0,91,7256,0.0016711,6.0823e+06,365,2500,0.0009419,0.0035699,0.0035219,-0.0035699,1.0101
52329,0,91,24873,0.0016711,1.1362e+07,365,4298,0.0009419,0.001071,0.0010741,0.001071,0.99819
52329,0,91,18957,0.0016711,1.3113e+06,365,1076,0.0009419,0.0037876,0.0071198,-0.0037876,-0.53577
52329,0,91,41218,0.0016711,2.1235e+07,365,6500,0.0009419,0.0048604,0.0049447,0.0048604,0.98782
52329,0,91,40808,0.0016711,1.0451e+07,365,4134,0.0009419,0.00036223,0.00036604,0.00036223,0.98994
52329,0,91,34962,0.0016711,2.9244e+06,365,1800,0.0009419,0.0046467,0.0046451,-0.0046467,0.99571
52329,0,91,6982,0.0016711,3.0628e+06,365,1466,0.0009419,0.0023245,0.067919,0.0023245,0.03655
52329,0,91,1128,0.0016711,1.1349e+07,365,4226,0.0009419,0.0010168,0.0010406,-0.0010168,0.97611
52329,0,91,29277,0.0016711,5.4627e+05,365,803,0.0009419,0.043772,0.050962,-0.043772,0.81515
52329,0,91,15731,0.0016711,1.5508e+06,365,1242,0.0009419,0.059115,0.049941,0.059115,1.2428
52329,0,91,49124,0.0016711,1.9795e+07,365,1133,0.0009419,0.1589,0.090687,0.1589,-1.5933
52329,0,91,51293,0.0016711,1.0767e+06,365,993,0.0009419,0.016618,0.015549,0.016618,1.0854
52329,0,91,14988,0.0016711,1.0334e+07,365,4123,0.0009419,0.0025276,0.0025081,0.0025276,1.0103
52329,0,91,41875,0.0016711,1.9765e+06,365,1493,0.0009419,0.011031,0.015561,0.011031,-0.69786
