3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
3,1,1,1.25,3,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1.25,1,1,1,1.25
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1
