1.501e+05,0,33,1.4375e+05,0.057813,263.07,29,33,0.059731,0.020831,5.4571,0.020831,0.024648,5
1.501e+05,0,28,36131,0.07001,15.399,29,28,0.052356,0.12349,0.50349,0.034199,0.86537,19
1.501e+05,0,33,1.0149e+05,0.11433,263.07,29,33,0.42042,4.3534e-06,0.52011,1.4972e-06,2.4032e-06,2
1.501e+05,0,28,43389,0.046128,15.399,29,28,0.070902,4.5459e-06,0.55771,0.12512,0.76063,21
1.501e+05,0,32,1.0084e+05,0.021752,443.5,29,32,0.026757,4.4314e-06,0.56435,0.0066604,0.012141,14
1.501e+05,0,55,1.0434e+05,0.070902,1752.7,29,55,0.07001,4.5349e-06,0.61498,0.23229,0.55432,20
1.501e+05,0,29,10206,0.031246,5.6522,29,29,0.046128,0.089424,0.79869,0.048394,0.99859,22
1.501e+05,0,28,38243,0.052356,15.399,29,28,0.035265,0.025936,2.6551,0.045739,0.72025,18
1.501e+05,0,29,33628,0.034146,8.4614,29,29,0.056777,0.1031,0.40946,0.027034,0.64574,10
1.501e+05,0,31,1.0024e+05,0.030445,263.07,29,31,0.024529,4.4733e-06,0.55541,0.03107,0.061942,16
1.501e+05,0,32,1.2674e+05,0.030004,263.07,29,32,0.031246,1.6727e-05,1.7629,0.01664,0.97212,23
1.501e+05,0,29,51701,0.022769,15.399,29,29,0.026669,0.012729,3.5792,0.0061551,1.0027,25
1.501e+05,0,31,1.1715e+05,0.026669,263.07,29,31,0.030004,8.821e-05,3.5717,0.05352,0.94792,24
1.501e+05,0,30,1.0136e+05,0.0044496,263.07,29,30,0.010286,4.4103e-06,0.56636,0.00564,0.99148,27
1.501e+05,0,29,1008,0.051598,3.7672,29,29,0.057813,0.014221,3.8034,0.039814,0.057774,6
1.501e+05,0,34,90378,0.063301,263.07,29,34,0.051598,5.3994e-06,0.69025,4.8772e-05,7.4467e-05,7
1.501e+05,0,264,58049,0.059731,21961,29,264,0.069673,1.4543e-06,1.4543e-06,-8.2087e-06,1,4
1.501e+05,0,33,1.3748e+05,0.038155,263.07,29,33,0.034146,0.08638,1.9185,0.034905,0.55795,11
1.501e+05,0,29,173,1,1.3434,29,29,0.0028839,0.044656,3.0438,0.0034552,0.99807,29
1.501e+05,0,37,69406,0.052324,658.42,29,37,0.063301,0.0016032,6.5186,0.065148,0.10414,8
1.501e+05,0,33,63688,0.056777,263.07,29,33,0.052324,0.035465,0.048524,0.01444,0.86414,9
1.501e+05,0,34,69175,0.026757,654.61,29,34,0.034075,0.039066,2.3682,0.038167,0.58355,13
1.501e+05,0,30,1.1559e+05,0.010286,263.07,29,30,0.022769,1.182e-05,1.4264,0.027748,0.99936,26
1.501e+05,0,30,48397,0.42042,28.95,29,30,1,1.1427e-05,1.3532,7.5112e-07,7.5112e-07,1
1.501e+05,0,36,1.1777e+05,0.034075,658.42,29,36,0.038155,2.0767e-05,2.1423,0.034996,0.075783,12
1.501e+05,0,32,70740,0.069673,269.45,29,32,0.11433,0.070893,1.6254,0.0093546,0.011304,3
1.501e+05,0,29,5368,0.0028839,1.3434,29,29,0.0044496,3.8814e-06,0.83667,-0.0020612,0.99836,28
1.501e+05,0,29,26395,0.035265,8.39,29,29,0.030445,0.00465,4.5873,0.051944,0.38358,17
1.501e+05,0,31,1.0832e+05,0.024529,277.6,29,31,0.021752,4.4867e-06,0.50037,0.015005,0.025124,15
