2.1781,1.2283,100,2.9178,58.911,4.9178,67.984,55.032,100,1.9909,2.7032,100,100,1.2626,17.728,53.215,5.71,1.7717,1.3379,11.783,1.3836,0.99315,4.1187,100,4.8082,100,2.8105,56.251,1.0365,2.2237,1.0297,4.5822,1.0365,1,60.63,2.395,1.7306,1.8493,6.2192,1,89.655,1.0137,1.3425,80.916,2.4977,100,1.468,2.621,1.3242,100,49.203,3.9201,1.1598,1.7192,4.2694,57.751,1.5525,22.674,1,13.605,1.0091,52.037,1.1986,2.3425,16.256,60.635,1.3105,100,10.148,33.826,6.4269,2.2009,3.4429,100,1.2192,1.0205,1.2626,2.2854,5.089,12.749,1.7945,71.603,100,4.0982,100,6.9018,22.591,8.5616,1.1735,1.6986,6.8881,1.0205,1.4703,1.0365,1.1712,1.0228,1.3653,1.0434,4.1324,4.4361
2.1781,1.2283,1,2.9178,58.911,4.9178,67.984,55.032,100,1.9909,2.7032,100,100,1.2626,17.728,53.215,5.71,1.7717,1.3379,11.783,1.3836,0.99315,4.1187,100,4.8082,1,2.8105,56.251,1.0365,2.2237,1.0297,4.5822,1.0365,1,60.63,2.395,1.7306,1.8493,6.2192,1,89.655,1.0137,1.3425,80.916,2.4977,100,1.468,2.621,1.3242,100,49.203,3.9201,1.1598,1.7192,4.2694,57.751,1.5525,22.674,1,13.605,1.0091,52.037,1.1986,2.3425,16.256,60.635,1.3105,100,10.148,33.826,6.4269,2.2009,3.4429,100,1.2192,1.0205,1.2626,2.2854,5.089,12.749,1.7945,71.603,100,4.0982,100,6.9018,22.591,8.5616,1.1735,1.6986,6.8881,1.0205,1.4703,1.0365,1.1712,1.0228,1.3653,1.0434,4.1324,4.4361
2.1781,1.2283,1,2.9178,58.911,4.9178,67.984,55.032,100,1.9909,2.7032,100,100,1.2626,17.728,53.215,5.71,1.7717,1.3379,11.783,1.3836,0.99315,4.1187,100,4.8082,1,2.8105,56.251,1.0365,2.2237,1.0297,4.5822,1.0365,1,60.63,2.395,1.7306,1.8493,6.2192,1,89.655,1.0137,1.3425,80.916,2.4977,100,1.468,2.621,1.3242,100,49.203,3.9201,1.1598,1.7192,4.2694,57.751,1.5525,22.674,1,13.605,1.0091,52.037,1.1986,2.3425,16.256,60.635,1.3105,100,10.148,33.826,6.4269,2.2009,3.4429,100,1.2192,1.0205,1.2626,2.2854,5.089,12.749,1.7945,71.603,1,4.0982,100,6.9018,22.591,8.5616,1.1735,1.6986,6.8881,1.0205,1.4703,1.0365,1.1712,1.0228,1.3653,1.0434,4.1324,4.4361
2.1781,1.2283,1,2.9178,58.911,4.9178,67.984,55.032,1,1.9909,2.7032,100,100,1.2626,17.728,53.215,5.71,1.7717,1.3379,11.783,1.3836,0.99315,4.1187,100,4.8082,1,2.8105,56.251,1.0365,2.2237,1.0297,4.5822,1.0365,1,60.63,2.395,1.7306,1.8493,6.2192,1,89.655,1.0137,1.3425,80.916,2.4977,100,1.468,2.621,1.3242,100,49.203,3.9201,1.1598,1.7192,4.2694,57.751,1.5525,22.674,1,13.605,1.0091,52.037,1.1986,2.3425,16.256,60.635,1.3105,100,10.148,33.826,6.4269,2.2009,3.4429,100,1.2192,1.0205,1.2626,2.2854,5.089,12.749,1.7945,1,1,4.0982,100,6.9018,22.591,8.5616,1.1735,1.6986,6.8881,1.0205,1.4703,1.0365,1.1712,1.0228,1.3653,1.0434,4.1324,4.4361
2.1781,1.2283,1,2.9178,58.911,4.9178,67.984,55.032,1,1.9909,2.7032,100,100,1.2626,17.728,53.215,5.71,1.7717,1.3379,11.783,1.3836,0.99315,4.1187,100,4.8082,1,2.8105,56.251,1.0365,2.2237,1.0297,4.5822,1.0365,1,60.63,2.395,1.7306,1.8493,6.2192,1,89.655,1.0137,1.3425,80.916,2.4977,1,1.468,2.621,1.3242,100,49.203,3.9201,1.1598,1.7192,4.2694,57.751,1.5525,22.674,1,13.605,1.0091,52.037,1.1986,2.3425,16.256,60.635,1.3105,100,10.148,33.826,6.4269,2.2009,3.4429,100,1.2192,1.0205,1.2626,2.2854,5.089,12.749,1.7945,1,1,4.0982,100,6.9018,22.591,8.5616,1.1735,1.6986,6.8881,1.0205,1.4703,1.0365,1.1712,1.0228,1.3653,1.0434,4.1324,4.4361
2.1781,1.2283,1,2.9178,58.911,4.9178,67.984,55.032,1,1.9909,2.7032,100,100,1.2626,17.728,53.215,5.71,1.7717,1.3379,11.783,1.3836,0.99315,4.1187,100,4.8082,1,2.8105,56.251,1.0365,2.2237,1.0297,4.5822,1.0365,1,60.63,2.395,1.7306,1.8493,6.2192,1,89.655,1.0137,1.3425,80.916,2.4977,1,1.468,2.621,1.3242,1,49.203,3.9201,1.1598,1.7192,4.2694,57.751,1.5525,22.674,1,13.605,1.0091,52.037,1.1986,2.3425,16.256,60.635,1.3105,100,10.148,33.826,6.4269,2.2009,3.4429,100,1.2192,1.0205,1.2626,2.2854,5.089,12.749,1.7945,1,1,4.0982,1,6.9018,22.591,8.5616,1.1735,1.6986,6.8881,1.0205,1.4703,1.0365,1.1712,1.0228,1.3653,1.0434,4.1324,4.4361
2.1781,1.2283,1,2.9178,58.911,4.9178,67.984,55.032,1,1.9909,2.7032,100,100,1.2626,17.728,53.215,5.71,1.7717,1.3379,11.783,1.3836,0.99315,4.1187,100,4.8082,1,2.8105,56.251,1.0365,2.2237,1.0297,4.5822,1.0365,1,60.63,2.395,1.7306,1.8493,6.2192,1,89.655,1.0137,1.3425,80.916,2.4977,1,1.468,2.621,1.3242,1,49.203,3.9201,1.1598,1.7192,4.2694,57.751,1.5525,22.674,1,13.605,1.0091,52.037,1.1986,2.3425,16.256,60.635,1.3105,100,10.148,33.826,6.4269,2.2009,3.4429,1,1.2192,1.0205,1.2626,2.2854,5.089,12.749,1.7945,1,1,4.0982,1,6.9018,22.591,8.5616,1.1735,1.6986,6.8881,1.0205,1.4703,1.0365,1.1712,1.0228,1.3653,1.0434,4.1324,4.4361
2.1781,1.2283,1,2.9178,58.911,4.9178,67.984,55.032,1,1.9909,2.7032,100,100,1.2626,17.728,53.215,5.71,1.7717,1.3379,11.783,1.3836,0.99315,4.1187,100,4.8082,1,2.8105,56.251,1.0365,2.2237,1.0297,4.5822,1.0365,1,60.63,2.395,1.7306,1.8493,6.2192,1,89.655,1.0137,1.3425,80.916,2.4977,1,1.468,2.621,1.3242,1,49.203,3.9201,1.1598,1.7192,4.2694,57.751,1.5525,22.674,1,13.605,1.0091,52.037,1.1986,2.3425,16.256,60.635,1.3105,1,10.148,33.826,6.4269,2.2009,3.4429,1,1.2192,1.0205,1.2626,2.2854,5.089,12.749,1.7945,1,1,4.0982,1,6.9018,22.591,8.5616,1.1735,1.6986,6.8881,1.0205,1.4703,1.0365,1.1712,1.0228,1.3653,1.0434,4.1324,4.4361
2.1781,1.2283,1,2.9178,58.911,4.9178,67.984,55.032,1,1.9909,2.7032,100,100,1.2626,17.728,53.215,5.71,1.7717,1.3379,11.783,1.3836,0.99315,4.1187,100,4.8082,1,2.8105,56.251,1.0365,2.2237,1.0297,4.5822,1.0365,1,1,2.395,1.7306,1.8493,6.2192,1,89.655,1.0137,1.3425,80.916,2.4977,1,1.468,2.621,1.3242,1,49.203,3.9201,1.1598,1.7192,4.2694,57.751,1.5525,22.674,1,13.605,1.0091,52.037,1.1986,2.3425,16.256,60.635,1.3105,1,10.148,33.826,6.4269,2.2009,3.4429,1,1.2192,1.0205,1.2626,2.2854,5.089,12.749,1.7945,1,1,4.0982,1,6.9018,22.591,8.5616,1.1735,1.6986,6.8881,1.0205,1.4703,1.0365,1.1712,1.0228,1.3653,1.0434,4.1324,4.4361
2.1781,1.2283,1,2.9178,58.911,4.9178,67.984,55.032,1,1.9909,2.7032,100,100,1.2626,17.728,53.215,5.71,1.7717,1.3379,11.783,1.3836,0.99315,4.1187,100,4.8082,1,2.8105,56.251,1.0365,2.2237,1.0297,4.5822,1.0365,1,1,2.395,1.7306,1.8493,6.2192,1,89.655,1.0137,1.3425,1,2.4977,1,1.468,2.621,1.3242,1,49.203,3.9201,1.1598,1.7192,4.2694,57.751,1.5525,22.674,1,13.605,1.0091,52.037,1.1986,2.3425,16.256,60.635,1.3105,1,10.148,33.826,6.4269,2.2009,3.4429,1,1.2192,1.0205,1.2626,2.2854,5.089,12.749,1.7945,1,1,4.0982,1,6.9018,22.591,8.5616,1.1735,1.6986,6.8881,1.0205,1.4703,1.0365,1.1712,1.0228,1.3653,1.0434,4.1324,4.4361
