1,1,1,1,1,1.8261,1,1,1,1,1,2.087,1,3.1739,1,2.087,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1.8261,1,1,1,1,1,2.087,1,3.1739,1,2.087,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1.8261,1,1,1,1,1,2.087,1,3.1739,1,2.087,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1.8261,1,1,1,1,1,2.087,1,3.1739,1,2.087,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1.8261,1,1,1,1,1,2.087,1,1,1,2.087,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1.8261,1,1,1,1,1,2.087,1,1,1,2.087,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1.8261,1,1,1,1,1,2.087,1,1,1,2.087,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1.8261,1,1,1,1,1,2.087,1,1,1,2.087,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1.8261,1,1,1,1,1,2.087,1,1,1,1,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1.8261,1,1,1,1,1,2.087,1,1,1,1,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1.8261,1,1,1,1,1,2.087,1,1,1,1,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1.8261,1,1,1,1,1,1,1,1,1,1,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.3478,1,1,1.3913,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.3478,1,1,1.3913,1,1
