1,1.0435,1.4783,1,2.0435,4.8261,1,1.4783,1.0435,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1.087,2.2174,1.6957,1.0435
1,1.0435,1.4783,1,2.0435,4.8261,1,1.4783,1.0435,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1.087,2.2174,1.6957,1.0435
1,1.0435,1.4783,1,2.0435,4.8261,1,1.4783,1.0435,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1.087,2.2174,1.6957,1.0435
1,1.0435,1.4783,1,2.0435,4.8261,1,1.4783,1.0435,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1.087,2.2174,1.6957,1.0435
1,1.0435,1.4783,1,2.0435,4.8261,1,1.4783,1.0435,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1.087,2.2174,1.6957,1.0435
1,1.0435,1.4783,1,2.0435,4.8261,1,1.4783,1.0435,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1.087,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1.4783,1.0435,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1.087,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1.4783,1.0435,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1.087,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1.4783,1.0435,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1.087,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1.4783,1.0435,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1.087,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1.4783,1.0435,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1.087,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1,1.0435,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1.087,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1,1.0435,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1.087,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1,1.0435,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1,1.0435,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1,1.0435,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1,1.0435,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,2.087,1.0435,1,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,1,1.0435,1,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,1,1.0435,1,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,1,1.0435,1,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,1,1.0435,1,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,1,1.0435,1,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,1,1.0435,1,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,1,1.0435,1,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,1,1.0435,1,2.2174,1.6957,1.0435
1,1.0435,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,1,1.0435,1,2.2174,1.6957,1.0435
1,1,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,1,1.0435,1,2.2174,1.6957,1.0435
1,1,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,1,1,1,2.2174,1.6957,1.0435
1,1,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,1,1,1,2.2174,1.6957,1.0435
1,1,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1.3478,7.5652,1.1304,5.4783,1.087,1,1,1,2.2174,1.6957,1.0435
1,1,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1,7.5652,1.1304,5.4783,1.087,1,1,1,2.2174,1.6957,1.0435
1,1,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1,7.5652,1.1304,5.4783,1.087,1,1,1,2.2174,1.6957,1.0435
1,1,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1,7.5652,1.1304,5.4783,1.087,1,1,1,2.2174,1.6957,1.0435
1,1,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1,7.5652,1.1304,5.4783,1.087,1,1,1,2.2174,1.6957,1.0435
1,1,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1,7.5652,1.1304,5.4783,1.087,1,1,1,2.2174,1.6957,1.0435
1,1,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1,7.5652,1.1304,5.4783,1.087,1,1,1,2.2174,1.6957,1.0435
1,1,1,1,2.0435,4.8261,1,1,1,1.3478,1.0435,5.7826,1,7.5652,1.1304,5.4783,1.087,1,1,1,2.2174,1.6957,1.0435
