1,1,1,1,1.3913,3.6957,1,1,1,1,1,4.0435,1,4.913,1,4,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,3.6957,1,1,1,1,1,4.0435,1,4.913,1,4,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,3.6957,1,1,1,1,1,4.0435,1,4.913,1,4,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,3.6957,1,1,1,1,1,4.0435,1,4.913,1,4,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,3.6957,1,1,1,1,1,4.0435,1,1,1,4,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,3.6957,1,1,1,1,1,4.0435,1,1,1,4,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,3.6957,1,1,1,1,1,4.0435,1,1,1,4,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,3.6957,1,1,1,1,1,4.0435,1,1,1,4,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,3.6957,1,1,1,1,1,4.0435,1,1,1,1,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,3.6957,1,1,1,1,1,4.0435,1,1,1,1,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,3.6957,1,1,1,1,1,4.0435,1,1,1,1,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,3.6957,1,1,1,1,1,1,1,1,1,1,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,1,1,1,1,1,1,1,1,1,1,1,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,1,1,1,1,1,1,1,1,1,1,1,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,1,1,1,1,1,1,1,1,1,1,1,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,1,1,1,1,1,1,1,1,1,1,1,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,1,1,1,1,1,1,1,1,1,1,1,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,1,1,1,1,1,1,1,1,1,1,1,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,1,1,1,1,1,1,1,1,1,1,1,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,1,1,1,1,1,1,1,1,1,1,1,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,1,1,1,1,1,1,1,1,1,1,1,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,1,1,1,1,1,1,1,1,1,1,1,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,1,1,1,1,1,1,1,1,1,1,1,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,1,1,1,1,1,1,1,1,1,1,1,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,1,1,1,1,1,1,1,1,1,1,1,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,1,1,1,1,1,1,1,1,1,1,1,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,1,1,1,1,1,1,1,1,1,1,1,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,1,1,1,1,1,1,1,1,1,1,1,1,1.4348,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.4348,1.0435,1
1,1,1,1,1.3913,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0435,1
1,1,1,1,1.3913,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0435,1
1,1,1,1,1.3913,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0435,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0435,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0435,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0435,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0435,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0435,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0435,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0435,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0435,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
